udi,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf
421,299.22,308.65,1828.1,30.59,5.1,0,0,0,0,0
422,299.50,311.16,1372.4,43.83,230.0,0,0,0,0,0
423,298.40,308.52,1420.9,48.37,137.6,0,0,0,0,0
424,299.62,310.05,1259.4,53.18,185.1,0,0,0,0,0
425,300.55,310.66,1923.3,32.43,143.5,0,0,0,0,0
426,298.89,309.36,1582.4,46.55,19.5,0,0,0,0,0
427,300.28,310.52,1469.6,42.58,124.6,0,0,0,0,0
428,298.72,308.16,1709.0,30.85,224.2,1,1,0,0,0
429,302.70,311.93,1579.5,46.51,39.6,0,0,0,0,0
430,300.46,311.92,1791.4,36.51,69.1,0,0,0,0,0
431,298.86,309.23,1514.3,42.16,2.4,0,0,0,0,0
432,302.85,313.45,1288.8,48.33,104.9,0,0,0,0,0
433,296.49,306.77,1647.6,30.25,234.4,1,1,0,0,0
434,299.74,310.72,1785.3,38.74,50.6,0,0,0,0,0
435,303.10,313.96,1751.1,37.23,178.3,0,0,0,0,0
436,302.49,310.86,1414.5,42.55,236.9,0,0,0,0,0
437,301.61,311.64,1195.6,44.79,33.4,0,0,0,0,0
438,299.93,310.48,1796.6,27.24,76.5,0,0,0,0,0
439,302.07,311.51,1255.3,46.27,4.7,0,0,0,0,0
440,301.48,312.11,1949.1,11.60,104.3,1,0,0,1,0
441,302.20,311.06,1374.2,50.05,237.3,1,0,0,0,1
442,297.95,308.37,1560.6,39.35,44.6,0,0,0,0,0
443,302.26,312.23,1612.9,21.06,54.0,0,0,0,0,0
444,298.16,307.83,1495.3,32.24,234.1,0,0,0,0,0
445,297.42,308.63,1393.4,34.60,120.0,0,0,0,0,0
446,299.98,308.30,1655.8,38.19,230.3,1,1,0,0,0
447,299.86,310.37,1839.6,34.55,122.2,0,0,0,0,0
448,302.59,311.93,1456.4,38.70,164.1,0,0,0,0,0
449,299.57,309.09,1535.6,47.92,93.8,0,0,0,0,0
450,300.65,310.94,1408.1,39.81,135.8,0,0,0,0,0
451,297.96,307.89,1385.9,56.11,124.7,0,0,0,0,0
452,297.51,309.38,1455.1,41.80,130.8,0,0,0,0,0
453,299.27,309.88,1476.6,32.31,182.9,0,0,0,0,0
454,301.18,311.53,1476.2,39.11,190.5,0,0,0,0,0
455,305.24,315.53,1528.7,48.42,51.3,0,0,0,0,0
456,297.87,307.39,1682.0,31.70,231.3,0,0,0,0,0
457,303.65,315.92,1596.2,43.31,154.2,0,0,0,0,0
458,299.43,310.82,1455.3,41.27,227.3,0,0,0,0,0
459,302.86,312.13,1691.9,23.52,168.2,0,0,0,0,0
460,297.03,307.26,1493.7,48.87,172.8,0,0,0,0,0
461,300.53,309.99,1702.2,32.76,99.6,0,0,0,0,0
462,300.32,308.97,1543.6,34.14,91.1,0,0,0,0,0
463,299.09,310.81,1344.5,41.28,214.2,1,1,0,0,0
464,299.45,307.51,1796.4,40.14,223.4,0,0,0,0,0
465,300.00,310.97,1563.2,39.15,185.8,0,0,0,0,0
466,300.26,310.63,1881.9,20.49,215.4,0,0,0,0,0
467,296.18,304.05,1680.7,34.80,59.8,0,0,0,0,0
468,297.47,307.67,1613.6,32.72,67.6,0,0,0,0,0
469,298.22,307.49,1330.9,33.30,65.4,0,0,0,0,0
470,294.43,304.03,1753.8,37.04,164.0,0,0,0,0,0
471,297.23,306.41,1661.7,34.61,133.2,0,0,0,0,0
472,301.49,311.55,1648.7,30.89,154.4,0,0,0,0,0
473,300.62,310.81,1319.3,48.68,186.6,0,0,0,0,0
474,298.13,308.77,1421.4,37.77,203.9,0,0,0,0,0
475,301.88,312.48,1715.6,36.31,54.0,0,0,0,0,0
476,299.98,311.08,1606.2,37.42,221.3,1,1,0,0,0
477,298.11,309.08,1603.2,41.01,218.5,0,0,0,0,0
478,301.25,311.06,1518.7,36.73,208.2,0,0,0,0,0
479,302.68,313.37,1716.8,30.80,162.7,0,0,0,0,0
480,299.29,308.81,1403.3,40.09,153.4,0,0,0,0,0
481,301.48,312.06,1531.3,38.22,232.4,0,0,0,0,0
482,300.59,311.73,1645.6,36.78,164.3,0,0,0,0,0
483,300.65,309.77,1451.8,51.25,75.6,0,0,0,0,0
484,297.48,308.13,1591.2,32.83,178.7,0,0,0,0,0
485,297.25,307.03,1520.5,39.88,29.9,0,0,0,0,0
486,297.75,308.04,1433.6,44.59,36.6,0,0,0,0,0
487,300.63,311.80,1371.8,43.94,43.7,0,0,0,0,0
488,299.86,309.51,1544.4,36.14,41.9,0,0,0,0,0
489,299.62,309.38,1385.6,48.69,221.1,0,0,0,0,0
490,302.59,314.75,1816.2,28.97,32.4,0,0,0,0,0
491,303.07,311.06,1418.1,38.51,234.5,0,0,0,0,0
492,296.21,308.32,1740.3,28.34,187.0,0,0,0,0,0
493,295.70,307.89,1608.2,34.90,143.7,0,0,0,0,0
494,299.07,307.70,1520.9,40.00,119.5,0,0,0,0,0
495,300.88,312.74,1759.9,33.46,208.5,0,0,0,0,0
496,301.16,311.06,1484.4,40.94,214.2,1,1,0,0,0
497,299.46,308.71,1765.6,37.97,34.8,0,0,0,0,0
498,295.73,306.10,1398.0,41.71,145.2,0,0,0,0,0
499,303.78,312.56,1588.0,39.59,194.9,0,0,0,0,0
500,298.60,308.89,1824.9,26.25,152.7,0,0,0,0,0
501,300.72,311.87,1813.2,32.13,158.5,0,0,0,0,0
502,300.04,310.38,1198.6,47.14,40.5,0,0,0,0,0
503,299.34,311.27,1531.0,49.14,140.6,0,0,0,0,0
504,302.24,312.46,1897.2,27.68,120.9,0,0,0,0,0
505,302.54,311.75,1482.7,35.64,106.0,0,0,0,0,0
506,297.25,308.34,1449.4,46.73,228.3,0,0,0,0,0
507,294.83,304.34,1150.0,60.72,122.1,0,0,0,0,0
508,298.68,308.69,1308.7,52.06,9.6,0,0,0,0,0
509,300.69,311.01,1639.8,46.86,188.7,0,0,0,0,0
510,300.56,311.51,1493.6,34.08,164.9,0,0,0,0,0
511,300.72,309.42,1666.9,32.68,42.4,0,0,0,0,0
512,302.27,313.47,1291.8,40.66,86.3,0,0,0,0,0
513,302.05,311.24,1555.6,40.49,156.8,0,0,0,0,0
514,299.12,310.61,1564.0,30.63,36.5,0,0,0,0,0
515,297.21,306.41,1473.3,41.21,199.1,0,0,0,0,0
516,298.46,310.59,1769.7,26.44,91.3,0,0,0,0,0
517,302.39,311.42,1668.1,38.01,193.1,0,0,0,0,0
518,298.57,308.22,1484.1,45.00,25.2,0,0,0,0,0
519,302.29,313.20,1637.0,33.00,234.4,0,0,0,0,0
520,301.36,312.51,1851.1,26.98,78.7,0,0,0,0,0
521,304.35,314.28,1360.0,50.85,85.4,0,0,0,0,0
522,299.98,311.34,1795.0,31.65,48.6,0,0,0,0,0
523,295.33,305.50,1586.3,36.33,146.2,0,0,0,0,0
524,304.04,314.94,1513.3,41.30,42.6,0,0,0,0,0
525,300.07,310.08,1448.0,53.21,89.0,0,0,0,0,0
526,299.75,310.09,1473.6,44.76,184.9,0,0,0,0,0
527,302.88,312.96,1460.2,45.90,47.0,0,0,0,0,0
528,299.30,307.44,1269.7,48.42,207.7,1,0,1,0,0
529,297.85,307.82,1412.3,38.40,146.0,0,0,0,0,0
530,299.29,308.63,1472.6,33.77,239.1,0,0,0,0,0
531,301.16,312.64,1398.0,45.31,184.1,0,0,0,0,0
532,299.21,308.27,1592.5,42.20,51.7,0,0,0,0,0
533,303.65,312.58,1575.8,48.93,57.8,0,0,0,0,0
534,298.05,308.78,1750.6,26.45,63.4,0,0,0,0,0
535,298.43,307.89,1350.0,51.40,168.6,0,0,0,0,0
536,297.23,306.84,1650.7,34.03,169.8,0,0,0,0,0
537,303.84,312.89,1493.1,31.48,128.1,0,0,0,0,0
538,303.47,313.66,1576.3,40.59,43.0,0,0,0,0,0
539,299.39,309.46,1612.9,40.46,207.1,0,0,0,0,0
540,298.22,307.82,1410.1,40.01,16.8,0,0,0,0,0
541,296.41,306.65,1576.6,39.38,231.9,0,0,0,0,0
542,302.91,311.95,1450.9,54.94,53.6,0,0,0,0,0
543,301.26,309.56,1694.5,35.78,166.0,0,0,0,0,0
544,301.29,309.32,1558.8,48.38,171.4,0,0,0,0,0
545,299.24,309.11,1690.2,30.07,150.9,0,0,0,0,0
546,302.43,311.90,1354.0,41.73,153.4,0,0,0,0,0
547,300.05,309.60,1633.9,25.19,78.9,0,0,0,0,0
548,297.59,308.46,1507.0,34.23,114.9,0,0,0,0,0
549,298.16,307.63,1739.6,35.71,0.6,0,0,0,0,0
550,300.53,311.66,1626.6,32.90,185.2,0,0,0,0,0
551,297.24,307.27,1375.6,44.73,84.5,0,0,0,0,0
552,301.06,311.55,1598.1,28.62,29.0,0,0,0,0,0
553,298.08,308.69,1241.0,49.26,82.0,0,0,0,0,0
554,299.03,308.63,1520.9,39.61,107.1,0,0,0,0,0
555,298.91,307.82,1599.7,36.93,79.0,0,0,0,0,0
556,299.33,306.04,1314.5,40.00,229.6,1,1,1,0,0
557,301.04,309.08,1673.6,34.90,16.7,0,0,0,0,0
558,297.32,307.63,1621.5,42.92,164.4,0,0,0,0,0
559,298.64,309.61,1424.3,47.44,221.5,0,0,0,0,0
560,297.19,305.60,1806.4,35.59,101.2,0,0,0,0,0
561,298.94,309.11,1339.7,46.12,60.3,0,0,0,0,0
562,297.95,307.55,1372.2,45.89,185.8,0,0,0,0,0
563,300.26,310.88,1410.4,45.81,211.4,0,0,0,0,0
564,300.89,311.51,1391.1,42.47,103.4,0,0,0,0,0
565,303.87,313.48,1808.2,31.81,191.6,0,0,0,0,0
566,299.02,309.15,1677.6,43.66,15.7,0,0,0,0,0
567,302.68,313.02,1150.0,34.90,45.9,0,0,0,0,0
568,298.88,308.67,1528.1,39.77,95.7,0,0,0,0,0
569,298.62,306.13,1520.5,36.41,94.6,0,0,0,0,0
570,301.25,311.26,1617.8,40.13,22.4,0,0,0,0,0
571,302.03,311.19,1445.7,51.47,172.2,0,0,0,0,0
572,302.18,311.31,1741.7,39.51,171.0,0,0,0,0,0
573,301.02,310.89,1635.2,43.32,72.0,0,0,0,0,0
574,300.29,310.68,1416.9,52.74,206.6,0,0,0,0,0
575,303.54,312.11,1399.1,41.52,180.0,0,0,0,0,0
576,299.01,309.37,1510.5,41.75,242.3,0,0,0,0,0
577,298.27,308.28,1209.2,40.44,124.8,0,0,0,0,0
578,298.70,309.45,1845.0,22.31,190.8,0,0,0,0,0
579,297.38,306.75,1439.8,37.81,127.5,0,0,0,0,0
580,298.62,308.41,1610.7,39.46,88.3,0,0,0,0,0
581,303.18,313.18,1786.7,31.89,193.1,0,0,0,0,0
582,296.72,305.71,1393.2,31.91,84.5,0,0,0,0,0
583,303.51,313.53,1651.1,35.39,117.0,0,0,0,0,0
584,296.87,306.09,1408.1,50.86,168.5,0,0,0,0,0
585,302.14,311.34,1744.9,22.68,243.0,0,0,0,0,0
586,294.49,303.64,1819.1,39.48,237.4,0,0,0,0,0
587,303.50,313.25,1900.8,22.12,132.2,0,0,0,0,0
588,298.60,308.54,1429.3,48.51,180.9,0,0,0,0,0
589,300.38,311.90,1577.8,29.21,140.9,0,0,0,0,0
590,299.83,310.36,1398.9,33.98,122.9,0,0,0,0,0
591,299.30,309.16,1613.7,33.00,197.0,0,0,0,0,0
592,303.10,312.21,1719.7,30.46,244.0,1,1,0,0,0
593,302.14,311.14,1554.2,44.32,36.1,0,0,0,0,0
594,299.88,310.69,1857.1,25.00,46.6,0,0,0,0,0
595,300.94,311.42,1194.2,57.88,210.3,1,0,0,0,1
596,301.90,312.50,1692.5,26.17,235.7,0,0,0,0,0
597,299.39,310.11,1422.7,42.74,115.7,0,0,0,0,0
598,301.72,313.62,1432.6,46.27,95.4,0,0,0,0,0
599,302.13,313.39,1246.4,40.45,213.6,0,0,0,0,0
600,298.80,309.69,1466.9,47.13,177.2,0,0,0,0,0
601,297.68,306.71,1681.4,26.67,94.0,0,0,0,0,0
602,300.68,309.55,1535.9,41.14,37.3,0,0,0,0,0
603,298.21,309.23,1834.7,29.56,78.3,0,0,0,0,0
604,300.87,310.78,1657.8,39.94,166.8,0,0,0,0,0
605,299.44,311.79,1387.9,44.11,205.9,0,0,0,0,0
606,302.03,311.31,1384.0,40.71,145.1,0,0,0,0,0
607,301.83,312.36,1482.0,46.20,154.2,0,0,0,0,0
608,304.24,316.17,1587.7,39.97,200.1,0,0,0,0,0
609,302.53,312.08,1400.1,38.61,150.0,0,0,0,0,0
610,301.07,311.28,1832.1,33.63,230.7,0,0,0,0,0
611,298.77,308.11,1556.0,42.87,30.3,0,0,0,0,0
612,297.96,308.32,1251.1,42.04,38.9,0,0,0,0,0
613,301.07,310.86,1520.3,40.55,118.7,0,0,0,0,0
614,302.66,312.82,1534.2,37.84,52.4,0,0,0,0,0
615,301.79,310.79,1533.6,44.05,199.9,0,0,0,0,0
616,299.74,310.59,1825.3,15.07,166.7,1,0,0,1,0
617,298.88,308.89,1536.0,44.93,103.7,0,0,0,0,0
618,302.34,311.98,1551.5,34.79,3.9,0,0,0,0,0
619,300.52,309.86,1310.5,48.56,33.2,0,0,0,0,0
620,296.42,307.30,1210.8,42.30,82.8,0,0,0,0,0
621,303.10,313.38,1642.1,42.29,87.2,0,0,0,0,0
622,295.55,305.63,1690.5,39.87,244.1,1,1,0,0,0
623,298.44,309.34,1854.3,40.06,84.3,0,0,0,0,0
624,299.19,309.46,1441.5,35.65,11.4,0,0,0,0,0
625,301.22,310.18,1694.2,38.36,240.1,0,0,0,0,0
626,298.92,307.84,1453.3,36.09,184.5,0,0,0,0,0
627,298.61,308.68,1457.4,49.92,216.6,0,0,0,0,0
628,299.94,309.77,1550.5,30.14,160.0,0,0,0,0,0
629,302.30,311.64,1480.8,42.08,142.3,0,0,0,0,0
630,299.33,310.66,1560.4,45.66,238.2,1,1,0,0,0
631,304.24,315.17,1449.1,30.80,189.5,0,0,0,0,0
632,300.54,311.47,1150.0,52.95,219.4,1,0,0,0,1
633,299.00,309.78,1377.2,45.82,226.2,1,1,0,0,0
634,299.14,309.65,1150.0,50.52,129.5,0,0,0,0,0
635,298.67,309.22,1369.4,47.90,206.8,0,0,0,0,0
636,301.34,312.36,1508.7,45.61,104.9,0,0,0,0,0
637,299.42,308.16,1403.2,50.45,66.4,0,0,0,0,0
638,299.67,308.65,1500.9,47.32,209.2,0,0,0,0,0
639,298.73,307.57,1477.2,41.42,70.6,0,0,0,0,0
640,303.65,312.02,1361.0,37.66,142.3,1,0,1,0,0
641,296.18,305.61,1619.9,44.96,76.1,0,0,0,0,0
642,299.32,310.99,1711.7,34.59,147.5,0,0,0,0,0
643,300.78,308.44,1482.2,48.76,17.5,0,0,0,0,0
644,300.64,309.57,1550.3,42.57,151.8,0,0,0,0,0
645,300.08,310.58,1435.2,51.46,103.2,0,0,0,0,0
646,301.52,311.07,1521.0,37.19,6.0,0,0,0,0,0
647,300.51,310.49,1678.5,50.48,139.4,0,0,0,0,0
648,299.60,309.55,1531.5,38.90,154.1,0,0,0,0,0
649,297.92,308.20,1463.6,41.67,69.0,0,0,0,0,0
650,300.68,310.29,1595.2,49.34,44.2,0,0,0,0,0
651,297.81,307.04,1539.3,49.55,5.3,0,0,0,0,0
652,295.94,305.10,1169.2,62.70,87.6,0,0,0,0,0
653,301.94,310.07,1622.4,30.17,10.2,0,0,0,0,0
654,299.47,307.85,1598.0,40.60,186.9,0,0,0,0,0
655,299.02,311.75,1788.7,36.51,133.0,0,0,0,0,0
656,299.61,309.51,1490.8,39.71,217.0,0,0,0,0,0
657,299.72,312.17,1540.5,42.70,152.4,0,0,0,0,0
658,299.36,308.48,1583.6,33.41,207.1,0,0,0,0,0
659,299.63,309.61,1583.4,38.67,165.8,0,0,0,0,0
660,300.49,312.70,1393.4,41.00,187.6,0,0,0,0,0
661,299.74,309.94,1383.9,47.31,12.3,0,0,0,0,0
662,301.07,312.02,1650.8,30.87,100.5,0,0,0,0,0
663,305.01,314.16,1328.0,45.85,232.0,0,0,0,0,0
664,302.00,313.54,1554.4,40.55,121.5,0,0,0,0,0
665,300.97,310.69,1638.5,28.33,6.5,0,0,0,0,0
666,300.22,310.62,1474.4,39.06,83.5,0,0,0,0,0
667,300.77,310.84,1569.1,33.60,161.3,0,0,0,0,0
668,301.62,310.85,1385.5,55.56,57.5,0,0,0,0,0
669,300.92,311.53,1559.5,39.75,179.7,0,0,0,0,0
670,302.39,314.00,1735.7,30.01,85.6,0,0,0,0,0
671,302.20,312.23,1599.0,37.92,10.3,0,0,0,0,0
672,299.62,308.92,1603.5,35.82,230.9,0,0,0,0,0
673,299.07,308.05,1249.9,47.85,192.7,0,0,0,0,0
674,301.01,312.59,1416.2,34.20,70.4,0,0,0,0,0
675,303.38,315.22,1488.1,44.27,173.1,0,0,0,0,0
676,297.85,308.04,1343.4,29.45,54.1,0,0,0,0,0
677,300.92,310.05,1658.9,43.09,186.1,0,0,0,0,0
678,299.90,310.11,1606.9,43.44,242.9,1,1,0,0,0
679,299.71,307.63,1672.1,40.84,53.5,0,0,0,0,0
680,299.56,310.41,1532.3,46.14,161.4,0,0,0,0,0
681,303.14,314.23,1576.0,30.24,73.5,0,0,0,0,0
682,302.17,310.43,1358.3,43.79,167.6,1,0,1,0,0
683,300.32,309.32,1630.8,33.81,45.8,0,0,0,0,0
684,298.99,308.48,1407.5,52.87,223.6,1,0,0,0,1
685,301.87,311.98,1450.6,43.68,239.8,0,0,0,0,0
686,300.73,310.20,1374.4,46.12,37.9,0,0,0,0,0
687,299.15,309.78,1511.7,40.60,55.2,0,0,0,0,0
688,299.19,307.95,1238.4,45.97,117.2,0,0,0,0,0
689,300.54,311.27,1422.0,42.66,97.4,0,0,0,0,0
690,296.69,305.91,1491.8,41.56,173.3,0,0,0,0,0
691,299.71,308.34,1577.4,34.96,93.2,0,0,0,0,0
692,299.45,308.76,1323.4,51.18,126.0,0,0,0,0,0
693,298.88,309.48,1236.0,39.01,119.1,0,0,0,0,0
694,301.41,310.50,1212.9,46.79,68.6,0,0,0,0,0
695,298.48,310.47,1657.6,30.73,160.6,0,0,0,0,0
696,300.48,310.24,1396.7,30.46,42.7,0,0,0,0,0
697,299.23,308.63,1514.9,37.76,222.6,1,1,0,0,0
698,299.22,309.29,1537.6,43.83,78.6,0,0,0,0,0
699,299.02,308.26,1459.6,52.13,212.7,1,0,0,0,1
700,305.73,316.25,1482.7,42.69,239.3,0,0,0,0,0
701,300.21,310.90,1501.7,34.87,68.2,0,0,0,0,0
702,298.34,308.51,1415.7,43.42,166.1,0,0,0,0,0
703,296.79,305.95,1398.4,40.14,6.1,0,0,0,0,0
704,297.04,305.97,1475.6,50.01,211.1,0,0,0,0,0
705,298.02,306.40,1417.9,39.89,87.8,0,0,0,0,0
706,299.03,307.68,1505.4,28.67,238.6,0,0,0,0,0
707,299.60,310.32,1836.0,29.76,195.6,0,0,0,0,0
708,302.11,312.05,1570.4,27.77,134.9,0,0,0,0,0
709,299.04,308.02,1618.4,32.55,149.4,0,0,0,0,0
710,300.75,311.03,1704.9,30.03,29.5,0,0,0,0,0
711,299.94,312.11,1492.8,42.39,56.4,0,0,0,0,0
712,301.21,312.18,1595.1,41.31,44.3,0,0,0,0,0
713,301.01,311.06,1412.0,48.68,130.3,0,0,0,0,0
714,300.06,308.85,1324.2,50.10,158.9,0,0,0,0,0
715,299.80,309.61,1505.7,38.92,201.7,0,0,0,0,0
716,303.94,316.51,1595.5,37.78,106.7,0,0,0,0,0
717,300.22,312.40,1543.0,48.89,92.6,0,0,0,0,0
718,297.71,309.07,1511.4,55.73,136.0,0,0,0,0,0
719,298.83,309.18,1415.4,41.67,235.4,0,0,0,0,0
720,296.65,306.25,1268.3,53.82,144.4,0,0,0,0,0
721,298.70,309.17,1721.0,35.99,80.3,0,0,0,0,0
722,297.06,305.93,1541.5,47.25,18.4,0,0,0,0,0
723,302.05,312.89,1459.5,46.28,151.4,0,0,0,0,0
724,304.49,313.81,1897.3,30.56,220.9,0,0,0,0,0
725,300.55,311.42,1583.9,33.90,146.8,0,0,0,0,0
726,298.47,307.28,1570.5,42.78,194.7,0,0,0,0,0
727,298.51,307.65,1370.9,41.17,70.3,0,0,0,0,0
728,297.44,307.47,1500.1,46.60,144.9,0,0,0,0,0
729,297.21,308.05,1180.4,59.05,19.7,0,0,0,0,0
730,299.49,309.16,1749.7,30.31,184.4,0,0,0,0,0
731,302.04,309.68,1435.8,38.72,164.7,0,0,0,0,0
732,299.20,307.07,1581.8,54.78,67.6,1,0,0,1,0
733,296.45,303.09,1545.3,42.48,128.7,0,0,0,0,0
734,304.23,315.18,1565.3,34.07,26.3,0,0,0,0,0
735,296.20,308.01,1830.8,23.82,147.0,0,0,0,0,0
736,301.22,312.28,1294.7,40.14,52.9,0,0,0,0,0
737,303.83,314.56,1589.3,41.27,48.0,0,0,0,0,0
738,302.40,313.74,1749.6,36.70,101.7,0,0,0,0,0
739,301.58,312.98,1526.2,36.41,213.1,0,0,0,0,0
740,296.04,306.45,1486.9,37.35,60.7,0,0,0,0,0
741,301.64,312.82,1881.7,29.84,130.4,0,0,0,0,0
742,298.57,309.22,1697.8,32.54,235.7,0,0,0,0,0
743,299.96,311.03,1540.4,44.71,83.7,0,0,0,0,0
744,297.10,305.42,1339.6,43.88,102.6,1,0,1,0,0
745,297.50,307.60,1550.7,45.13,137.3,0,0,0,0,0
746,297.97,308.56,1610.0,31.17,118.1,0,0,0,0,0
747,303.84,311.74,1666.2,42.50,96.6,0,0,0,0,0
748,298.19,306.87,1641.7,38.17,60.7,0,0,0,0,0
749,297.23,307.09,1504.8,50.57,91.9,0,0,0,0,0
750,295.18,305.13,1250.8,45.00,203.4,0,0,0,0,0
751,303.64,312.47,1712.6,37.03,203.8,0,0,0,0,0
752,301.35,310.88,1768.7,35.75,43.6,0,0,0,0,0
753,298.92,309.18,1352.5,54.97,84.5,0,0,0,0,0
754,295.10,305.62,1323.9,50.49,79.4,0,0,0,0,0
755,297.84,309.17,1412.7,42.49,238.3,0,0,0,0,0
756,298.41,306.97,1596.1,38.74,77.1,0,0,0,0,0
757,304.09,315.32,1307.2,38.05,147.9,0,0,0,0,0
758,298.22,307.65,1589.8,29.68,226.3,0,0,0,0,0
759,301.32,309.21,1598.6,27.32,128.3,0,0,0,0,0
760,296.55,307.34,1428.6,38.64,98.4,0,0,0,0,0
761,299.29,309.49,1851.3,21.31,230.1,0,0,0,0,0
762,302.05,312.84,1632.2,30.67,10.0,0,0,0,0,0
763,298.75,307.53,1716.3,34.15,143.7,0,0,0,0,0
764,297.15,306.32,1364.9,36.24,173.0,0,0,0,0,0
765,301.52,311.01,1871.1,35.14,178.4,0,0,0,0,0
766,301.18,311.98,1865.7,25.62,28.6,0,0,0,0,0
767,300.60,309.01,1695.6,40.13,163.0,0,0,0,0,0
768,302.26,312.84,1527.2,43.61,130.4,0,0,0,0,0
769,299.06,308.71,1754.1,32.70,15.5,0,0,0,0,0
770,300.76,310.94,1339.6,41.90,77.9,0,0,0,0,0
771,297.75,308.30,1668.2,39.12,67.4,0,0,0,0,0
772,299.47,308.52,1484.0,43.02,60.5,0,0,0,0,0
773,300.14,310.88,1548.0,44.14,144.6,0,0,0,0,0
774,295.65,307.12,1378.9,48.30,219.2,0,0,0,0,0
775,298.79,309.13,1555.6,42.08,87.8,0,0,0,0,0
776,301.41,312.29,1523.2,43.38,171.8,0,0,0,0,0
777,296.81,306.28,1675.1,39.40,239.3,0,0,0,0,0
778,298.57,306.75,1616.1,39.89,142.3,0,0,0,0,0
779,300.22,311.07,1991.6,27.56,128.2,0,0,0,0,0
780,306.07,315.09,1711.4,34.22,226.9,1,1,0,0,0
781,301.96,311.66,1755.6,35.49,61.2,0,0,0,0,0
782,298.91,310.20,1462.9,40.90,185.1,0,0,0,0,0
783,296.86,306.94,1672.5,31.83,230.1,0,0,0,0,0
784,299.28,310.44,1765.5,24.28,101.8,0,0,0,0,0
785,300.06,311.87,1429.1,40.62,113.1,0,0,0,0,0
786,302.20,312.81,1350.6,41.55,46.2,0,0,0,0,0
787,298.94,309.05,1685.4,33.77,111.8,0,0,0,0,0
788,301.68,313.85,1457.9,44.16,81.2,0,0,0,0,0
789,302.22,310.51,1677.7,35.77,42.7,0,0,0,0,0
790,299.52,309.90,1607.9,30.25,18.2,0,0,0,0,0
791,301.57,311.05,1420.6,41.14,25.6,0,0,0,0,0
792,299.27,311.02,1777.5,27.30,32.8,0,0,0,0,0
793,300.06,309.72,1607.5,36.82,233.3,1,1,0,0,0
794,296.96,307.25,1841.3,29.15,19.0,0,0,0,0,0
795,300.09,311.69,1535.2,45.47,84.2,0,0,0,0,0
796,301.72,311.85,1453.7,45.21,236.9,0,0,0,0,0
797,301.16,311.12,1700.7,23.93,140.5,0,0,0,0,0
798,299.52,308.90,1440.5,44.57,30.6,0,0,0,0,0
799,302.02,310.88,1859.4,30.89,95.5,0,0,0,0,0
800,298.82,307.20,1609.8,37.82,115.8,0,0,0,0,0
801,299.54,309.97,1582.6,43.97,123.0,0,0,0,0,0
802,297.27,305.42,1765.3,38.15,165.8,0,0,0,0,0
803,301.36,310.04,1372.5,49.94,178.6,0,0,0,0,0
804,299.14,309.11,1363.6,43.19,87.6,0,0,0,0,0
805,300.47,310.25,1544.6,36.74,79.5,0,0,0,0,0
806,300.39,311.02,1648.1,32.64,152.4,0,0,0,0,0
807,299.99,309.20,1590.0,40.52,182.3,0,0,0,0,0
808,300.62,312.86,1473.4,52.32,225.0,1,1,0,0,1
809,301.50,311.48,1501.6,44.98,181.3,0,0,0,0,0
810,299.83,310.00,1699.2,42.54,237.0,0,0,0,0,0
811,301.11,312.26,1423.9,41.56,10.0,0,0,0,0,0
812,300.35,310.08,1299.8,47.17,227.9,0,0,0,0,0
813,301.17,311.23,1745.2,34.84,103.7,0,0,0,0,0
814,299.51,309.78,1361.0,52.28,227.5,1,0,0,0,1
815,302.08,311.34,1716.8,34.63,196.2,0,0,0,0,0
816,301.26,310.68,1418.7,46.18,137.2,0,0,0,0,0
817,298.31,308.32,1487.7,48.63,72.1,0,0,0,0,0
818,299.68,309.41,1420.8,36.98,173.0,0,0,0,0,0
819,298.50,308.18,1295.7,57.60,115.3,0,0,0,0,0
820,296.42,304.53,1650.8,32.17,102.6,0,0,0,0,0
821,299.58,309.63,1573.5,27.67,17.1,0,0,0,0,0
822,302.66,310.48,1443.2,42.49,63.0,0,0,0,0,0
823,301.37,311.61,1560.3,46.56,95.8,0,0,0,0,0
824,299.98,309.98,1636.5,43.01,97.3,0,0,0,0,0
825,300.86,310.72,1360.9,35.11,225.6,1,1,0,0,0
826,301.32,311.41,1265.4,53.49,148.2,0,0,0,0,0
827,302.45,312.91,1442.7,50.94,200.6,0,0,0,0,0
828,301.68,310.83,1600.7,36.05,64.0,0,0,0,0,0
829,304.27,313.67,1506.9,37.52,235.0,1,1,0,0,0
830,302.32,313.72,1487.2,39.62,152.4,0,0,0,0,0
831,296.52,305.52,1506.4,39.57,237.0,1,1,0,0,0
832,300.27,309.73,1597.3,34.44,241.1,0,0,0,0,0
833,302.08,312.22,1301.2,51.45,107.5,0,0,0,0,0
834,299.60,309.47,1150.0,54.46,75.4,0,0,0,0,0
835,296.88,307.03,1823.6,21.82,97.7,0,0,0,0,0
836,300.10,310.28,1481.8,43.52,183.7,0,0,0,0,0
837,298.78,308.24,1351.8,58.15,243.7,1,0,0,0,1
838,295.54,305.73,1692.7,29.12,159.6,0,0,0,0,0
839,299.75,311.84,1331.4,38.11,210.5,0,0,0,0,0
840,302.17,312.55,1699.6,26.35,148.3,0,0,0,0,0
841,301.43,311.56,1344.4,50.06,113.4,0,0,0,0,0
842,301.42,311.39,1617.5,31.74,219.9,1,1,0,0,0
